0.0440729	3.20043	0.000295184	0.000296424	2.98693	0.0280075	1.9987e-07	2.00321e-07	72.9204	0.0360347	-1.47227	0.0362563	-1.48894	981.166	-4.49905	20000	0.0278355	0.0561384	0.0276434	
0.0448328	3.20043	0.000304411	0.000305736	3.03592	0.0280075	1.99874e-07	2.00326e-07	72.9204	0.0383218	-1.53901	0.0385689	-1.55629	1013.62	-4.57646	20000	0.0278355	0.0561384	0.0276434	
0.0455926	3.20043	0.000313757	0.000315166	3.08495	0.0280075	1.99878e-07	2.00331e-07	72.9205	0.0407103	-1.60574	0.0409837	-1.62364	1046.62	-4.65387	20000	0.0278355	0.0561384	0.0276434	
0.0463525	3.20043	0.000323213	0.000324704	3.13401	0.0280075	1.99883e-07	2.00337e-07	72.9205	0.0432	-1.67248	0.0435007	-1.69098	1080.18	-4.73128	20000	0.0278355	0.0561384	0.0276434	
0.0471124	3.20043	0.000332769	0.000334342	3.18311	0.0280075	1.99888e-07	2.00343e-07	72.9205	0.0457911	-1.7392	0.0461199	-1.75831	1114.29	-4.80868	20000	0.0278355	0.0561384	0.0276434	
0.0478722	3.20043	0.000342416	0.00034407	3.23224	0.0280075	1.99893e-07	2.00349e-07	72.9205	0.0484834	-1.80593	0.0488414	-1.82564	1148.95	-4.88609	20000	0.0278355	0.0561384	0.0276434	
0.0486321	3.20043	0.000352147	0.000353881	3.28141	0.0280075	1.99898e-07	2.00355e-07	72.9205	0.051277	-1.87264	0.0516649	-1.89297	1184.17	-4.9635	20000	0.0278355	0.0561384	0.0276434	
0.049392	3.20043	0.000361956	0.000363769	3.3306	0.0280075	1.99903e-07	2.00361e-07	72.9205	0.0541719	-1.93936	0.0545907	-1.96029	1219.94	-5.04091	20000	0.0278355	0.0561384	0.0276434	
0.0501519	3.20043	0.000371836	0.000373727	3.37982	0.0280075	1.99908e-07	2.00368e-07	72.9205	0.057168	-2.00606	0.0576185	-2.0276	1256.27	-5.11832	20000	0.0278355	0.0561384	0.0276434	
0.0509117	3.20043	0.000381781	0.00038375	3.42907	0.0280075	1.99914e-07	2.00374e-07	72.9205	0.0602653	-2.07276	0.0607485	-2.09491	1293.14	-5.19572	20000	0.0278355	0.0561384	0.0276434	
0.0516716	3.20043	0.000391787	0.000393833	3.47835	0.0280075	1.9992e-07	2.00381e-07	72.9205	0.0634639	-2.13946	0.0639806	-2.16221	1330.58	-5.27313	20000	0.0278355	0.0561384	0.0276434	
0.0524315	3.20043	0.00040185	0.000403971	3.52765	0.0280075	1.99926e-07	2.00388e-07	72.9205	0.0667636	-2.20615	0.0673148	-2.2295	1368.56	-5.35054	20000	0.0278355	0.0561384	0.0276434	
0.0531913	3.20043	0.000411964	0.000414161	3.57698	0.0280075	1.99932e-07	2.00396e-07	72.9205	0.0701645	-2.27283	0.070751	-2.29679	1407.1	-5.42795	20000	0.0278355	0.0561384	0.0276434	
0.0539512	3.20043	0.000422126	0.000424399	3.62633	0.0280075	1.99938e-07	2.00403e-07	72.9205	0.0736666	-2.33951	0.0742893	-2.36407	1446.19	-5.50536	20000	0.0278355	0.0561384	0.0276434	
0.0547111	3.20043	0.000432334	0.000434681	3.6757	0.0280075	1.99945e-07	2.00411e-07	72.9205	0.0772698	-2.40618	0.0779296	-2.43134	1485.84	-5.58276	20000	0.0278355	0.0561384	0.0276434	
0.055471	3.20043	0.000442583	0.000445004	3.72509	0.0280075	1.99952e-07	2.00418e-07	72.9205	0.0809741	-2.47285	0.0816718	-2.4986	1526.04	-5.66017	20000	0.0278355	0.0561384	0.0276434	
0.0562308	3.20043	0.000452871	0.000455366	3.7745	0.0280075	1.99958e-07	2.00426e-07	72.9205	0.0847795	-2.53951	0.0855161	-2.56586	1566.79	-5.73758	20000	0.0278355	0.0561384	0.0276434	
0.0569907	3.20043	0.000463195	0.000465763	3.82393	0.0280075	1.99965e-07	2.00434e-07	72.9205	0.088686	-2.60616	0.0894623	-2.63311	1608.1	-5.81499	20000	0.0278355	0.0561384	0.0276434	
0.0577506	3.20043	0.000473554	0.000476194	3.87338	0.0280075	1.99973e-07	2.00443e-07	72.9205	0.0926936	-2.6728	0.0935104	-2.70035	1649.96	-5.89239	20000	0.0278355	0.0561384	0.0276434	
0.0585104	3.20043	0.000483944	0.000486657	3.92285	0.0280075	1.9998e-07	2.00451e-07	72.9205	0.0968022	-2.73944	0.0976605	-2.76759	1692.38	-5.9698	20000	0.0278355	0.0561384	0.0276434	
0.0592703	3.20043	0.000494364	0.000497149	3.97234	0.0280075	1.99988e-07	2.0046e-07	72.9206	0.101012	-2.80607	0.101912	-2.83482	1735.34	-6.04721	20000	0.0278355	0.0561384	0.0276434	
0.0600302	3.20043	0.000504811	0.000507668	4.02184	0.0280075	1.99995e-07	2.00469e-07	72.9206	0.105322	-2.87269	0.106266	-2.90203	1778.86	-6.12462	20000	0.0278355	0.0561384	0.0276434	
0.0607901	3.20043	0.000515285	0.000518213	4.07136	0.0280075	2.00003e-07	2.00478e-07	72.9206	0.109734	-2.93931	0.110722	-2.96924	1822.94	-6.20203	20000	0.0278355	0.0561384	0.0276434	
0.0615499	3.20043	0.000525784	0.000528783	4.1209	0.0280075	2.00011e-07	2.00487e-07	72.9206	0.114246	-3.00592	0.115279	-3.03644	1867.57	-6.27943	20000	0.0278355	0.0561384	0.0276434	
0.0623098	3.20043	0.000536306	0.000539375	4.17045	0.0280075	2.00019e-07	2.00496e-07	72.9206	0.11886	-3.07252	0.119938	-3.10364	1912.75	-6.35684	20000	0.0278355	0.0561384	0.0276434	
0.0630697	3.20043	0.00054685	0.00054999	4.22001	0.0280075	2.00028e-07	2.00505e-07	72.9206	0.123574	-3.13911	0.124699	-3.17082	1958.48	-6.43425	20000	0.0278355	0.0561384	0.0276434	
0.0638295	3.20043	0.000557414	0.000560624	4.26959	0.0280075	2.00036e-07	2.00515e-07	72.9206	0.128389	-3.20569	0.129562	-3.23799	2004.77	-6.51166	20000	0.0278355	0.0561384	0.0276434	
0.0645894	3.20043	0.000567998	0.000571278	4.31918	0.0280075	2.00045e-07	2.00525e-07	72.9206	0.133305	-3.27226	0.134527	-3.30516	2051.62	-6.58906	20000	0.0278355	0.0561384	0.0276434	
0.0653493	3.20043	0.000578601	0.00058195	4.36879	0.0280075	2.00054e-07	2.00535e-07	72.9206	0.138322	-3.33883	0.139593	-3.37231	2099.01	-6.66647	20000	0.0278355	0.0561384	0.0276434	
0.0661092	3.20043	0.00058922	0.000592639	4.41841	0.0280075	2.00063e-07	2.00545e-07	72.9206	0.14344	-3.40539	0.14476	-3.43946	2146.96	-6.74388	20000	0.0278355	0.0561384	0.0276434	
0.066869	3.20043	0.000599856	0.000603344	4.46804	0.0280075	2.00072e-07	2.00556e-07	72.9206	0.148658	-3.47193	0.15003	-3.50659	2195.46	-6.82129	20000	0.0278355	0.0561384	0.0276434	
0.0676289	3.20043	0.000610508	0.000614065	4.51768	0.0280075	2.00082e-07	2.00566e-07	72.9206	0.153977	-3.53847	0.155401	-3.57372	2244.52	-6.8987	20000	0.0278355	0.0561384	0.0276434	
0.0683888	3.20043	0.000621175	0.000624801	4.56734	0.0280075	2.00092e-07	2.00577e-07	72.9206	0.159397	-3.605	0.160873	-3.64083	2294.13	-6.9761	20000	0.0278355	0.0561384	0.0276434	
0.0691486	3.20043	0.000631856	0.00063555	4.617	0.0280075	2.00101e-07	2.00588e-07	72.9206	0.164918	-3.67152	0.166447	-3.70794	2344.3	-7.05351	20000	0.0278355	0.0561384	0.0276434	
0.0699085	3.20043	0.00064255	0.000646312	4.66668	0.0280075	2.00111e-07	2.00599e-07	72.9206	0.170539	-3.73803	0.172123	-3.77503	2395.01	-7.13092	20000	0.0278355	0.0561384	0.0276434	
0.0706684	3.20043	0.000653257	0.000657087	4.71636	0.0280075	2.00121e-07	2.0061e-07	72.9206	0.176261	-3.80453	0.1779	-3.84211	2446.28	-7.20833	20000	0.0278355	0.0561384	0.0276434	
0.0714283	3.20043	0.000663976	0.000667874	4.76606	0.0280075	2.00132e-07	2.00622e-07	72.9206	0.182083	-3.87102	0.183778	-3.90919	2498.11	-7.28573	20000	0.0278355	0.0561384	0.0276434	
0.0721881	3.20043	0.000674706	0.000678673	4.81577	0.0280075	2.00142e-07	2.00633e-07	72.9207	0.188006	-3.9375	0.189758	-3.97625	2550.49	-7.36314	20000	0.0278355	0.0561384	0.0276434	
0.072948	3.20043	0.000685448	0.000689482	4.86548	0.0280075	2.00153e-07	2.00645e-07	72.9207	0.19403	-4.00397	0.195839	-4.0433	2603.42	-7.44055	20000	0.0278355	0.0561384	0.0276434	
0.0737079	3.20043	0.0006962	0.000700302	4.91521	0.0280075	2.00164e-07	2.00657e-07	72.9207	0.200154	-4.07043	0.202021	-4.11033	2656.9	-7.51796	20000	0.0278355	0.0561384	0.0276434	
0.0744677	3.20043	0.000706962	0.000711131	4.96494	0.0280075	2.00175e-07	2.00669e-07	72.9207	0.206378	-4.13687	0.208305	-4.17736	2710.94	-7.59536	20000	0.0278355	0.0561384	0.0276434	
0.0752276	3.20043	0.000717733	0.00072197	5.01468	0.0280075	2.00186e-07	2.00682e-07	72.9207	0.212703	-4.20331	0.21469	-4.24438	2765.53	-7.67277	20000	0.0278355	0.0561384	0.0276434	
0.0759875	3.20043	0.000728514	0.000732818	5.06443	0.0280075	2.00197e-07	2.00694e-07	72.9207	0.219129	-4.26974	0.221177	-4.31138	2820.68	-7.75018	20000	0.0278355	0.0561384	0.0276434	
0.0767474	3.20043	0.000739303	0.000743674	5.11419	0.0280075	2.00209e-07	2.00707e-07	72.9207	0.225654	-4.33615	0.227764	-4.37837	2876.38	-7.82759	20000	0.0278355	0.0561384	0.0276434	
0.0775072	3.20043	0.000750101	0.000754539	5.16396	0.0280075	2.0022e-07	2.0072e-07	72.9207	0.23228	-4.40255	0.234453	-4.44535	2932.63	-7.90499	20000	0.0278355	0.0561384	0.0276434	
0.0782671	3.20043	0.000760906	0.000765411	5.21373	0.0280075	2.00232e-07	2.00733e-07	72.9207	0.239007	-4.46894	0.241242	-4.51231	2989.44	-7.9824	20000	0.0278355	0.0561384	0.0276434	
0.079027	3.20043	0.00077172	0.000776291	5.26351	0.0280075	2.00244e-07	2.00746e-07	72.9207	0.245833	-4.53532	0.248133	-4.57927	3046.8	-8.05981	20000	0.0278355	0.0561384	0.0276434	
0.0797868	3.20043	0.00078254	0.000787179	5.3133	0.0280075	2.00256e-07	2.00759e-07	72.9207	0.25276	-4.60169	0.255125	-4.64621	3104.71	-8.13722	20000	0.0278355	0.0561384	0.0276434	
0.0805467	3.20043	0.000793368	0.000798073	5.3631	0.0280075	2.00269e-07	2.00773e-07	72.9207	0.259787	-4.66805	0.262218	-4.71313	3163.18	-8.21462	20000	0.0278355	0.0561384	0.0276434	
